PN	ASSIGNEE	去標點符號	lower
7083673	New Ice Limited	NewIceLimited	newicelimited
7967904	New Ice Limited	NewIceLimited	newicelimited
9523074	"NEWISH TECHNOLOGY (BEIJING) CO., LTD."	NEWISHTECHNOLOGY(BEIJING)COLTD	newishtechnology(beijing)coltd
6815683	New Jersey Institute of Technology	NewJerseyInstituteofTechnology	newjerseyinstituteoftechnology
6986847	New Jersey Institute of Technology	NewJerseyInstituteofTechnology	newjerseyinstituteoftechnology
7537803	New Jersey Institute of Technology	NewJerseyInstituteofTechnology	newjerseyinstituteoftechnology
7670684	New Jersey Institute of Technology	NewJerseyInstituteofTechnology	newjerseyinstituteoftechnology
7906975	New Jersey Institute of Technology	NewJerseyInstituteofTechnology	newjerseyinstituteoftechnology
7964143	New Jersey Institute of Technology	NewJerseyInstituteofTechnology	newjerseyinstituteoftechnology
8227258	New Jersey Institute of Technology	NewJerseyInstituteofTechnology	newjerseyinstituteoftechnology
8237452	New Jersey Institute of Technology	NewJerseyInstituteofTechnology	newjerseyinstituteoftechnology
9169579	New Jersey Institute of Technology	NewJerseyInstituteofTechnology	newjerseyinstituteoftechnology
9689829	New Jersey Institute of Technology	NewJerseyInstituteofTechnology	newjerseyinstituteoftechnology
7785788	New Lab Clinical Research Inc.	NewLabClinicalResearchInc	newlabclinicalresearchinc
10183956	New Life Medicine Technology Company Limited	NewLifeMedicineTechnologyCompanyLimited	newlifemedicinetechnologycompanylimited
5863748	"New Life Science Products, Inc."	NewLifeScienceProductsInc	newlifescienceproductsinc
8945915	"Newlight Technologies, LLC"	NewlightTechnologiesLLC	newlighttechnologiesllc
7078179	Newlink Genetics Corporation	NewlinkGeneticsCorporation	newlinkgeneticscorporation
6864196	"NewLund Laboratories, Inc."	NewLundLaboratoriesInc	newlundlaboratoriesinc
6063259	New Mexico State University Technology Transfer Corporation	NewMexicoStateUniversityTechnologyTransferCorporation	newmexicostateuniversitytechnologytransfercorporation
6781690	New Mexico State University Technology Transfer Corporation	NewMexicoStateUniversityTechnologyTransferCorporation	newmexicostateuniversitytechnologytransfercorporation
7311839	New Mexico Tech Research Foundation	NewMexicoTechResearchFoundation	newmexicotechresearchfoundation
9404882	New Mexico Tech Research Foundation	NewMexicoTechResearchFoundation	newmexicotechresearchfoundation
9646815	"NEW OBJECTIVE, INC."	NEWOBJECTIVEINC	newobjectiveinc
9779927	"NEW OBJECTIVE, INC."	NEWOBJECTIVEINC	newobjectiveinc
5759929	"New Oji Paper Co., Ltd."	NewOjiPaperCoLtd	newojipapercoltd
8771835	"NewPage Wisconsin System, Inc."	NewPageWisconsinSystemInc	newpagewisconsinsysteminc
7220365	New Qu Energy Ltd.	NewQuEnergyLtd	newquenergyltd
7223735	New River Pharmaceuticals Inc.	NewRiverPharmaceuticalsInc	newriverpharmaceuticalsinc
8673989	"New Rubber Technologies Holdings, Inc."	NewRubberTechnologiesHoldingsInc	newrubbertechnologiesholdingsinc
8110079	NewSouth Innovations Pty Limited	NewSouthInnovationsPtyLimited	newsouthinnovationsptylimited
9299476	NEWSOUTH INNOVATIONS PTY LIMITED	NEWSOUTHINNOVATIONSPTYLIMITED	newsouthinnovationsptylimited
6707035	"Newton Scientific, Inc."	NewtonScientificInc	newtonscientificinc
6867415	"Newton Scientific, Inc."	NewtonScientificInc	newtonscientificinc
5589336	New York Blood Center	NewYorkBloodCenter	newyorkbloodcenter
6692751	New York Blood Center	NewYorkBloodCenter	newyorkbloodcenter
5094960	"New York Blood Center, Inc."	NewYorkBloodCenterInc	newyorkbloodcenterinc
5804379	"New York Blood Center, Inc."	NewYorkBloodCenterInc	newyorkbloodcenterinc
6274308	"New York Blood Center, Inc."	NewYorkBloodCenterInc	newyorkbloodcenterinc
7314721	New York Hospital-Cornell Medical Center	NewYorkHospital-CornellMedicalCenter	newyorkhospital-cornellmedicalcenter
6936461	New York Institute of Technology	NewYorkInstituteofTechnology	newyorkinstituteoftechnology
5747258	New York Medical College	NewYorkMedicalCollege	newyorkmedicalcollege
6417343	New York Medical College	NewYorkMedicalCollege	newyorkmedicalcollege
6117642	New York Society for the Relief of the Ruptured and Crippled Maintaining the Hospital for Special Surgery	NewYorkSocietyfortheReliefoftheRupturedandCrippledMaintainingtheHospitalforSpecialSurgery	newyorksocietyforthereliefoftherupturedandcrippledmaintainingthehospitalforspecialsurgery
9809854	NEW YORK SOCIETY FOR THE RUPTURED AND CRIPPLED MAINTAINING THE HOSPITAL FOR SPECIAL SURGERY	NEWYORKSOCIETYFORTHERUPTUREDANDCRIPPLEDMAINTAININGTHEHOSPITALFORSPECIALSURGERY	newyorksocietyfortherupturedandcrippledmaintainingthehospitalforspecialsurgery
4986916	New York State Energy Research and Development Authority	NewYorkStateEnergyResearchandDevelopmentAuthority	newyorkstateenergyresearchanddevelopmentauthority
6200758	New York State Office of Mental Health	NewYorkStateOfficeofMentalHealth	newyorkstateofficeofmentalhealth
4229537	New York University	NewYorkUniversity	newyorkuniversity
4883751	New York University	NewYorkUniversity	newyorkuniversity
5200345	New York University	NewYorkUniversity	newyorkuniversity
5405519	New York University	NewYorkUniversity	newyorkuniversity
5532133	New York University	NewYorkUniversity	newyorkuniversity
5552285	New York University	NewYorkUniversity	newyorkuniversity
5874527	New York University	NewYorkUniversity	newyorkuniversity
6150089	New York University	NewYorkUniversity	newyorkuniversity
6231861	New York University	NewYorkUniversity	newyorkuniversity
6290959	New York University	NewYorkUniversity	newyorkuniversity
6350609	New York University	NewYorkUniversity	newyorkuniversity
6506384	New York University	NewYorkUniversity	newyorkuniversity
6630318	New York University	NewYorkUniversity	newyorkuniversity
6787313	New York University	NewYorkUniversity	newyorkuniversity
6794137	New York University	NewYorkUniversity	newyorkuniversity
7105292	New York University	NewYorkUniversity	newyorkuniversity
7473890	New York University	NewYorkUniversity	newyorkuniversity
7586684	New York University	NewYorkUniversity	newyorkuniversity
7709208	New York University	NewYorkUniversity	newyorkuniversity
7714276	New York University	NewYorkUniversity	newyorkuniversity
7745115	New York University	NewYorkUniversity	newyorkuniversity
7745141	New York University	NewYorkUniversity	newyorkuniversity
7749940	New York University	NewYorkUniversity	newyorkuniversity
7776341	New York University	NewYorkUniversity	newyorkuniversity
7807182	New York University	NewYorkUniversity	newyorkuniversity
7919603	New York University	NewYorkUniversity	newyorkuniversity
7973275	New York University	NewYorkUniversity	newyorkuniversity
8067558	New York University	NewYorkUniversity	newyorkuniversity
8128907	New York University	NewYorkUniversity	newyorkuniversity
8269163	New York University	NewYorkUniversity	newyorkuniversity
8298727	New York University	NewYorkUniversity	newyorkuniversity
8502132	New York University	NewYorkUniversity	newyorkuniversity
8525104	New York University	NewYorkUniversity	newyorkuniversity
8703128	New York University	NewYorkUniversity	newyorkuniversity
8835835	New York University	NewYorkUniversity	newyorkuniversity
8889850	New York University	NewYorkUniversity	newyorkuniversity
9157080	New York University	NewYorkUniversity	newyorkuniversity
9200328	NEW YORK UNIVERSITY	NEWYORKUNIVERSITY	newyorkuniversity
9244074	New York University	NewYorkUniversity	newyorkuniversity
9267171	New York University	NewYorkUniversity	newyorkuniversity
9335325	NEW YORK UNIVERSITY	NEWYORKUNIVERSITY	newyorkuniversity
9410205	New York University	NewYorkUniversity	newyorkuniversity
9486768	New York University	NewYorkUniversity	newyorkuniversity
9714450	New York University	NewYorkUniversity	newyorkuniversity
9857371	NEW YORK UNIVERSITY	NEWYORKUNIVERSITY	newyorkuniversity
9897573	New York University	NewYorkUniversity	newyorkuniversity
9926353	New York University	NewYorkUniversity	newyorkuniversity
10011883	NEW YORK UNIVERSITY	NEWYORKUNIVERSITY	newyorkuniversity
10093970	New York University	NewYorkUniversity	newyorkuniversity
10132773	New York University	NewYorkUniversity	newyorkuniversity
7736623	New York University Medical Center	NewYorkUniversityMedicalCenter	newyorkuniversitymedicalcenter
7442507	New York University School of Medicine	NewYorkUniversitySchoolofMedicine	newyorkuniversityschoolofmedicine
6245331	New York Univ. Medical Center	NewYorkUnivMedicalCenter	newyorkunivmedicalcenter
8883491	Nexcelom Bioscience LLC	NexcelomBioscienceLLC	nexcelombiosciencellc
8928876	Nexcelom Bioscience LLC	NexcelomBioscienceLLC	nexcelombiosciencellc
9186843	Nexcelom Bioscience LLC	NexcelomBioscienceLLC	nexcelombiosciencellc
9329130	Nexcelom Bioscience LLC	NexcelomBioscienceLLC	nexcelombiosciencellc
9342734	Nexcelom bioscience LLC	NexcelombioscienceLLC	nexcelombiosciencellc
9933415	Nexcelom Bioscience LLC	NexcelomBioscienceLLC	nexcelombiosciencellc
5834196	Nexins Research B.V.	NexinsResearchBV	nexinsresearchbv
5459015	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5476766	"Nexstar Pharmaceuticals, Inc."	NexstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5496938	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5543293	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5580737	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5595877	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5637461	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5639868	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5660985	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5668264	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5670637	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5674685	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5683867	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5696249	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5705337	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5712375	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5719273	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5723289	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5723592	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5723594	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5726017	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5763177	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5763566	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5763595	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5766853	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5780228	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5789157	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5789160	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5789163	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5817785	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5843653	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5853984	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5859228	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5864026	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5869641	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5871924	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5874218	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5958691	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5962219	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5972599	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5989823	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5998142	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
6001577	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
6001988	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
6011020	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
6020206	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
6028186	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
6030776	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
6048698	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
6110900	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
6124449	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
6147204	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
6168778	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
6177555	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
6177557	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
6184364	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
6207816	"NeXstar Pharmaceuticals, Inc."	NeXstarPharmaceuticalsInc	nexstarpharmaceuticalsinc
5858660	"NeXstar Pharmaceuticlas, Inc."	NeXstarPharmaceuticlasInc	nexstarpharmaceuticlasinc
6229002	"NeXstar Pharmaceuticlas, Inc."	NeXstarPharmaceuticlasInc	nexstarpharmaceuticlasinc
5527894	"NeXstar Pharmacueticals, Inc."	NeXstarPharmacueticalsInc	nexstarpharmacueticalsinc
8313949	Nextcea Inc.	NextceaInc	nextceainc
6040251	Nextec Applications Inc.	NextecApplicationsInc	nextecapplicationsinc
5856245	"Nextec Applications, Inc."	NextecApplicationsInc	nextecapplicationsinc
5869172	"Nextec Applications, Inc."	NextecApplicationsInc	nextecapplicationsinc
5874164	"Nextec Applications, Inc."	NextecApplicationsInc	nextecapplicationsinc
5912116	"Nextec Applications, Inc."	NextecApplicationsInc	nextecapplicationsinc
7935840	"Nextgen Fuel, Inc."	NextgenFuelInc	nextgenfuelinc
6194209	"Next Pharmaceuticals, Inc."	NextPharmaceuticalsInc	nextpharmaceuticalsinc
7018538	NextTec GmbH	NextTecGmbH	nexttecgmbh
7772152	NextTec GmbH	NextTecGmbH	nexttecgmbh
10221411	NEXTTEC GMBH	NEXTTECGMBH	nexttecgmbh
7157285	"Nexus Biosystems, Inc."	NexusBiosystemsInc	nexusbiosystemsinc
7421831	"Nexus Biosystems, Inc."	NexusBiosystemsInc	nexusbiosystemsinc
7596251	"Nexus Biosystems, Inc."	NexusBiosystemsInc	nexusbiosystemsinc
7635246	"Nexus Biosystems, Inc."	NexusBiosystemsInc	nexusbiosystemsinc
7648321	"Nexus Biosystems, Inc."	NexusBiosystemsInc	nexusbiosystemsinc
7793842	"Nexus Biosystems, Inc."	NexusBiosystemsInc	nexusbiosystemsinc
7935659	"Nexus Biosystems, Inc."	NexusBiosystemsInc	nexusbiosystemsinc
7975746	"Nexus Biosystems, Inc."	NexusBiosystemsInc	nexusbiosystemsinc
9371382	"Nexus DX, Inc."	NexusDXInc	nexusdxinc
9046491	"Nexus Enviromental, LLC"	NexusEnviromentalLLC	nexusenviromentalllc
8852529	"Nexvivo Co., Ltd."	NexvivoCoLtd	nexvivocoltd
9987631	"NEXVIVO CO., LTD."	NEXVIVOCOLTD	nexvivocoltd
9102880	NEXXOIL AG	NEXXOILAG	nexxoilag
9955687	NGEE ANN POLYTECHNIC	NGEEANNPOLYTECHNIC	ngeeannpolytechnic
6057105	"NGI/Cancer Tech Company, LLC"	NGI/CancerTechCompanyLLC	ngi/cancertechcompanyllc
8105675	"NGK Adrec Co., Ltd."	NGKAdrecCoLtd	ngkadreccoltd
6719211	"NGK Insulators, Ltd."	NGKInsulatorsLtd	ngkinsulatorsltd
6753144	"NGK Insulators, Ltd."	NGKInsulatorsLtd	ngkinsulatorsltd
6875402	"NGK Insulators, Ltd."	NGKInsulatorsLtd	ngkinsulatorsltd
7160512	"NGK Insulators, Ltd."	NGKInsulatorsLtd	ngkinsulatorsltd
7407746	"NGK Insulators, Ltd."	NGKInsulatorsLtd	ngkinsulatorsltd
7442502	"NGK Insulators, Ltd."	NGKInsulatorsLtd	ngkinsulatorsltd
7504070	"NGK Insulators, Ltd."	NGKInsulatorsLtd	ngkinsulatorsltd
8105675	"NGK Insulators, Ltd."	NGKInsulatorsLtd	ngkinsulatorsltd
8404327	"NGK Insulators, Ltd."	NGKInsulatorsLtd	ngkinsulatorsltd
9175339	"NGK Insulators, Ltd."	NGKInsulatorsLtd	ngkinsulatorsltd
6287796	Niadyne INC	NiadyneINC	niadyneinc
6428972	"Niadyne, Inc."	NiadyneInc	niadyneinc
7115220	Nicast Ltd.	NicastLtd	nicastltd
6703103	"Nichias Co., Ltd."	NichiasCoLtd	nichiascoltd
8592021	Nichias Corporation	NichiasCorporation	nichiascorporation
8641868	Nichias Corporation	NichiasCorporation	nichiascorporation
8683691	Nichias Corporation	NichiasCorporation	nichiascorporation
8834983	Nichias Corporation	NichiasCorporation	nichiascorporation
8940134	Nichias Corporation	NichiasCorporation	nichiascorporation
9434656	NICHIAS CORPORATION	NICHIASCORPORATION	nichiascorporation
9927399	"NICHIEI INDUSTRY CO., LTD."	NICHIEIINDUSTRYCOLTD	nichieiindustrycoltd
7235369	Nichirei Biosciences Inc.	NichireiBiosciencesInc	nichireibiosciencesinc
6562618	Nichirei Corporation	NichireiCorporation	nichireicorporation
6613564	Nichirei Corporation	NichireiCorporation	nichireicorporation
10234390	Nicholas H. Voelcker	NicholasHVoelcker	nicholashvoelcker
4277249	Nichols Institute	NicholsInstitute	nicholsinstitute
4935339	Nichols Institute Diagnostics	NicholsInstituteDiagnostics	nicholsinstitutediagnostics
5395938	Nichols Institute Diagnostics	NicholsInstituteDiagnostics	nicholsinstitutediagnostics
8252705	Nicolon Corporation	NicolonCorporation	nicoloncorporation
5266199	"Nigata Chemicals and Plastics Co., Ltd."	NigataChemicalsandPlasticsCoLtd	nigatachemicalsandplasticscoltd
9969765	Nigel L. Webb	NigelLWebb	nigellwebb
6552182	Nigu Chemie GmbH	NiguChemieGmbH	niguchemiegmbh
8802428	"Nihon Dempa Kogyo Co., Ltd."	NihonDempaKogyoCoLtd	nihondempakogyocoltd
9103748	"NIHON DEMPA KOGYO CO., LTD."	NIHONDEMPAKOGYOCOLTD	nihondempakogyocoltd
5957840	Nihon Kohden Corporation	NihonKohdenCorporation	nihonkohdencorporation
6143150	Nihon Kohden Corporation	NihonKohdenCorporation	nihonkohdencorporation
6411834	Nihon Kohden Corporation	NihonKohdenCorporation	nihonkohdencorporation
7010856	Nihon Kohden Corporation	NihonKohdenCorporation	nihonkohdencorporation
9597025	NIHON KOHDEN CORPORATION	NIHONKOHDENCORPORATION	nihonkohdencorporation
10058286	NIHON KOHDEN CORPORATION	NIHONKOHDENCORPORATION	nihonkohdencorporation
5681529	"Nihon Medi-Physics Co., Ltd."	NihonMedi-PhysicsCoLtd	nihonmedi-physicscoltd
